"","Day","Temperature.C","Weight.g","Gross.Production.g","Gross.Production.J","Cum.Net.Production.J","Cum.Gross.Production.g","Net.Production.J","Cum.Gross.Production.J","Net.Production.g","Specific.Growth.Rate.g.g.d","Specific.Growth.Rate.J.g.d","Consumption.g","Consumption.J","Specific.Consumption.Rate.J.g.d","Specific.Consumption.Rate.g.g.d","Cum.Net.Production.g","Cum.Cons.J","Specific.Egestion.Rate.J.g.d","Specific.Excretion.Rate.J.g.d","Cum.Cons.g","Specific.Respiration.Rate.J.g.d","Mean.Prey.Energy.Density.J.g","Cum.Gametic.Production.J","Gametic.Production.g","Final.Predator.Energy.Density.J.g","Initial.Predator.Energy.Density.J.g","Specific.SDA.Rate.J.g.d","Simulation"
"1031",15,12.5,8.38984687449764,0.544361228481348,3141.63862592136,3000.17957999284,7.91582767144099,197.068681127778,45682.2852702669,0.0340978113466015,0.00479658354105368,23.584801271361,0.339506539256573,1669.35365352457,199.785039127903,0.0406314905690264,0.519149074497637,24341.2324251299,42.3047622103355,19.8242926890899,4.9504235153813,86.9845753272949,4917,0,0,5771.27238901826,5771.23876857627,27.0866076298216,"2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1"
"1032",16,13.4,8.41587904217761,0.565628880820437,3264.39834231029,3150.63432695409,8.48145655226142,150.454746961249,48946.6836125772,0.0260321676799737,0.00364713342690089,17.9329550600717,0.347249653169772,1707.42654463577,203.511049745828,0.041389271862076,0.545181242177611,26048.6589697656,42.686540184396,21.0783563530482,5.29767316855107,94.1513825037458,4917,0,0,5771.29805673559,5771.27238901826,27.6618156445663,"2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1"
"1033",17,13.5,8.44088629537002,0.569019397108695,3283.98054077826,3295.16676691997,9.05047594937012,144.532439965884,52230.6641533554,0.0250072531924097,0.00349273504018165,17.1737781925732,0.348638700502761,1714.25649037207,203.693099886629,0.0414262964992128,0.57018849537002,27762.9154601377,42.6815112814926,21.1940739050712,5.64631186905384,94.9497432674088,4917,0,0,5771.32271388724,5771.29805673559,27.6939932400835,"2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1"
"1034",18,13.6,8.46483849661198,0.572348701392634,3303.20906061117,3433.6025629892,9.62282465076275,138.435796069228,55533.8732139666,0.0239522012419631,0.00333549384890536,16.4006232550677,0.34997405498072,1720.8224283402,203.867504918779,0.0414617663044089,0.594140696611984,29483.7378884779,42.6751945533039,21.3088793605009,5.99628592403455,95.7577303670445,4917,0,0,5771.34633075766,5771.32271388724,27.7250773828616,"2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1"
"1035",19,13.7,8.48770600385742,0.575615847538326,3322.07840961628,3565.77024240369,10.1984404983011,132.167679414491,58855.9516235829,0.022867507245433,0.00317545805160322,15.613727239733,0.351255449362494,1727.12304451538,204.034967141624,0.0414958241085264,0.617008203857417,31210.8609329933,42.6677363422125,21.4228377643289,6.34754137339705,96.5755020978511,4917,0,0,5771.3688781198,5771.34633075766,27.7551636974989,"2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1"
"1036",20,13.5,8.51271900787476,0.572677552951872,3305.13340630424,3710.3394630103,10.7711180512529,144.569220606606,62161.0850298871,0.0250130040173424,0.00346405918304961,17.0327790030549,0.350793433690344,1724.85131345542,203.21760822907,0.0413295928877507,0.642021207874759,32935.7122464487,42.5818775552758,21.1445994489548,6.69833480708739,94.829006545892,4917,0,0,5771.39354094176,5771.3688781198,27.6293456758926,"2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1"
"1037",21,13.7,8.5355789833409,0.578070833538226,3336.27427488934,3842.4657691634,11.3491888847912,132.126306153097,65497.3593047765,0.0228599754661456,0.00315660897588307,15.5210463344171,0.35269479164556,1734.20029052122,203.718728283758,0.0414315087011913,0.664881183340905,34669.9125369699,42.6016045590302,21.3896339765578,7.05102959873295,96.4942981330996,4917,0,0,5771.41608087757,5771.39354094176,27.7121452806531,"2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1"
"1038",22,13.6,8.55952725408345,0.577185250630774,3331.1762371358,3980.88332011081,11.926374135422,138.41755094741,68828.5355419123,0.0239482707425402,0.00329805555683947,16.2165391729797,0.35281612650836,1734.79689404161,203.243025157104,0.0413347620819818,0.688829454083445,36404.7094310115,42.5444734001968,21.2436067516567,7.40384572524131,95.5982549300829,4917,0,0,5771.43969387253,5771.41608087757,27.6401509021881,"2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1"
"1039",23,13.8,8.58126060873789,0.582512865998871,3361.93787701733,4106.49995442954,12.5088870014208,125.616634318733,72190.4734189296,0.0217333546544474,0.00298467580938901,14.6756509547658,0.354642516914385,1743.77725566803,203.723547329806,0.0414324887797043,0.710562808737892,38148.4866866796,42.5605413908458,21.4861672951113,7.7584882421557,97.2811506675819,4917,0,0,5771.46112296022,5771.43969387253,27.7200370215011,"2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1"
"1040",24,13.7,8.60410891646393,0.581579406867077,3356.5629366476,4238.56191127404,13.0904664082879,132.061956844497,75547.0363555772,0.0228483077260329,0.00312987092996238,15.389575362625,0.354751361957707,1744.31244674605,203.269953714014,0.0413402387053111,0.733411116463925,39892.7991334256,42.5077569441476,21.3425144806447,8.11323960411341,96.3790090821801,4917,0,0,5771.48365139163,5771.46112296022,27.6510978444171,"2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1"
"1041",25,13.9,8.62468130209963,0.586840542252175,3386.94059558223,4357.47004488549,13.6773069505401,118.908133611452,78933.9769511594,0.0205723856357007,0.00281064150236013,13.8199242671048,0.356502819726834,1752.92436459684,203.731075654171,0.0414340198605189,0.753983502099626,41645.7234980225,42.5204125922803,21.5827148121053,8.46974242384024,98.0797899360356,4917,0,0,5771.50393576387,5771.48365139163,27.7282340466452,"2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1"
"1042",26,14.2,8.6416537164208,0.593950067925199,3427.9851546775,4455.57101729189,14.2712570184653,98.1009724064031,82361.9621058369,0.0169724143211774,0.00231328982662306,11.3744460775056,0.358560720671538,1763.04306354195,204.418343332031,0.0415737936408443,0.770955916420803,43408.7665615644,42.540498933868,21.9421094009777,8.82830314451178,100.718299683196,4917,0,0,5771.52067056439,5771.50393576387,27.8429892364841,"2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1"
"1043",27,14.4,8.65609886158784,0.598817672412688,3456.08857422909,4539.06475927839,14.870074690878,83.4937419864998,85818.050680066,0.0144451451670324,0.00196497422361999,9.66177825753948,0.35993312143742,1769.79115810779,204.797740824172,0.0416509540012553,0.785401061587836,45178.5577196722,42.5388250432967,22.1729020678579,9.1882362659492,102.515701941168,4917,0,0,5771.53491347753,5771.52067056439,27.9085335143106,"2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1"
"1044",28,14.9,8.66383933589163,0.60940512909335,3517.20297901455,4583.80530032467,15.4794798199713,44.7405410462823,89335.2536590806,0.00774047430379277,0.00105118417822502,5.16867260433244,0.362206988006999,1780.97176003042,205.747622399927,0.0418441371567882,0.793141535891628,46959.5294797026,42.5394949821112,22.7485406505779,9.5504432539562,107.219116247042,4917,0,0,5771.54254558519,5771.53491347753,28.0717979158644,"2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1"
"1045",29,15.8,8.65809605551076,0.627203154368162,3619.92969016108,4550.60868354446,16.1066829743395,-33.1966167802139,92955.1833492416,-0.00574328038087124,-0.000779261511765841,-3.83162885335264,0.364727788629334,1793.36653669043,206.994435972637,0.0420977091666945,0.787398255510757,48752.8960163931,42.4608545683413,23.726811789078,9.91517104258553,116.338622467031,4917,0,0,5771.53688271073,5771.54254558519,28.2997760015389,"2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1"
"1046",30,14.6,8.66991486507753,0.603633792287144,3483.8946958358,4618.92241238943,16.7103167666266,68.3137288449678,96439.0780450774,0.0118188095667691,0.00160466870756804,7.89015603511203,0.361217045422084,1776.10421234038,205.137965778275,0.0417201476059132,0.799217065077526,50529.0002287334,42.5300904767096,22.3990683648261,10.2763880880076,104.350096349758,4917,0,0,5771.54853605697,5771.53688271073,27.9685545518693,"2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1"
"1047",1,13.1,1.77914240767626,0.150255443476653,866.1840235232,65.4099996138014,0.150255443476653,65.4099996138014,866.1840235232,0.011343107676256,0.00740682742020323,37.0008063776252,0.0932433213028727,465.7970115685,263.489759028924,0.0527454226862024,0.011343107676256,465.7970115685,42.4176560357538,28.9588127417334,0.0932433213028727,117.088082158986,4995.5,0,0,5764.75423441397,5764.7430501098,38.0244017148253,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1048",2,12.8,1.79119220714919,0.149247482584534,860.375057204817,134.895413485656,0.299502926061187,69.4854138718543,1726.55908072802,0.0120497994729338,0.00781814955094703,39.0555660817559,0.0930698099366101,464.930235538336,261.322665084232,0.0523116134689684,0.0233929071491898,930.727247106836,42.2482795543782,28.3141053208676,0.186313131239483,114.023919816095,4995.5,0,0,5764.76611551625,5764.75423441397,37.6807943111348,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1049",3,13.4,1.80184377961562,0.15342910757081,884.482920458104,196.318161291704,0.452932033631997,61.4227478060486,2611.04200118612,0.0106515724664251,0.00686448699708939,34.29154479396,0.0946757750239368,472.952834132076,264.043597467864,0.0528562901547121,0.034044479615615,1403.68008123891,42.3304608258244,29.4267071811175,0.280988906263419,119.860225164531,4995.5,0,0,5764.7766179667,5764.76611551625,38.1346595024308,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1050",4,12.9,1.813732499331,0.151265758042153,872.013305060413,264.875235801248,0.60419779167415,68.5570745095433,3483.05530624653,0.0118887197153801,0.0076165128446922,38.0482899156599,0.0941417655459871,470.285189784978,261.002199583198,0.0522474626330093,0.045933199330995,1873.96527102389,42.136147075237,28.4151462418265,0.375130671809407,114.757655319105,4995.5,0,0,5764.78834024434,5764.7766179667,37.6449610313693,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1051",5,12.2,1.82705490004822,0.147683067040313,851.361622925521,341.700056107318,0.751880858714463,76.8248203060704,4334.41692917205,0.0133224007172235,0.00847909214361752,42.3573048034413,0.0929022563538776,464.093221615796,255.877436053541,0.051221586638683,0.0592556000482185,2338.05849263969,41.7350443085079,26.9166377255771,0.468032928163284,108.035957835869,4995.5,0,0,5764.80147613145,5764.78834024434,36.8324913801457,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1052",6,12,1.84075155894073,0.147164643627863,848.374954820261,420.683434685838,0.899045502342326,78.9833785785199,5182.79188399232,0.0136966588925098,0.00865376597619717,43.229887934093,0.0928193707735744,463.679166699391,253.78502128598,0.0508027267112361,0.0729522589407283,2801.73765933908,41.5200173653372,26.4260942327209,0.560852298936859,106.099441079478,4995.5,0,0,5764.81498103712,5764.80147613145,36.5095806743505,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1053",7,11.8,1.85479334988115,0.146606829968785,845.161249726411,501.657441455048,1.04565233231111,80.9740067692098,6027.95313371873,0.0140417909404214,0.00880585417729807,43.9896445426925,0.0926969529071785,463.06762824781,251.564436275303,0.05035820964374,0.0869940498811497,3264.80528758689,41.2844509374146,25.925011687968,0.653549251844037,104.197171629111,4995.5,0,0,5764.82882624298,5764.81498103712,36.1681574781169,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1054",8,11.3,1.86947457782674,0.143740446999241,828.639072358276,586.319269455844,1.18939277931035,84.6618280007967,6856.592206077,0.0146812279455908,0.00913720035596224,45.6448843782094,0.0914123611609521,456.650450179536,246.200176536538,0.0492843912594411,0.10167527782674,3721.45573776642,40.7282985353183,24.7040038392938,0.744961613004989,99.7818267675069,4995.5,0,0,5764.84330193374,5764.82882624298,35.3411630162098,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1055",9,11.5,1.88400327615371,0.146123051081837,842.37649228725,670.101927597878,1.33551583039219,83.7826581420341,7698.96869836425,0.0145286983269737,0.00897130471353427,44.8161526964604,0.0926993444529361,463.079575214642,247.705735454809,0.0495857742878209,0.116203976153714,4184.53531298107,40.8448169175575,25.125380921277,0.837660957457925,101.339306931107,4995.5,0,0,5764.85762723029,5764.84330193374,35.5800779884073,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1056",10,11.6,1.89846571840184,0.147722337718897,851.598245311071,753.50292016012,1.48323816811109,83.4009925622412,8550.56694367532,0.014462442248123,0.0088615685681424,44.2679657821554,0.093584149521901,467.499618936656,248.141616765699,0.0496730290793112,0.130666418401837,4652.03493191772,40.8513563502657,25.3042802856865,0.931245106979826,102.064089556137,4995.5,0,0,5764.87188719834,5764.85762723029,35.6539247914545,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1057",11,12,1.91240200884559,0.151457058662894,873.130539603471,833.870127816876,1.63469522677398,80.367207656756,9423.69748327879,0.0139362904437563,0.00847416969608925,42.3327147168138,0.0954356668261662,476.748873630113,251.123246002803,0.0502698921034538,0.144602708845593,5128.78380554784,41.0845426654511,26.148929236524,1.02668077380599,105.43040240999,4995.5,0,0,5764.88562838072,5764.87188719834,36.1266569740246,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1058",12,11.8,1.9266941612735,0.150863996529463,869.71368543278,916.289903040729,1.78555922330344,82.4197752238528,10293.4111687116,0.0142921524279025,0.0086272676414419,43.097515502823,0.0952991152694057,476.066730328316,248.9365353761,0.0498321560156341,0.158894861273496,5604.85053587615,40.8531839135544,25.6541929564518,1.1219798890754,103.541306551713,4995.5,0,0,5764.89972044302,5764.88562838072,35.7903364515579,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1059",13,11.7,1.94117752008815,0.150972613845183,870.341979350645,999.812735387795,1.93653183714863,83.5228323470664,11163.7531480622,0.0144833588146536,0.00867787657127271,43.3503324117928,0.095472406335473,476.932405848856,247.539238678969,0.0495524449362364,0.17337822008815,6081.78294172501,40.68769480463,25.3767513916159,1.21745229541087,102.545994524544,4995.5,0,0,5764.91400103481,5764.89972044302,35.5784655463863,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1060",14,11.6,1.95584498179049,0.15106923428222,870.901143839175,1084.39767637409,2.08760107143085,84.5849409862926,12034.6542919014,0.0146674617023415,0.00872265778194834,43.5740369497229,0.0956346796942716,477.743042412734,246.109919092325,0.0492663235096236,0.188045681790491,6559.52598413774,40.5168795835998,25.0970975968134,1.31308697510514,101.559902166688,4995.5,0,0,5764.92846315205,5764.91400103481,35.3620027955007,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1061",15,11.5,1.97068909970125,0.151152556584516,871.383675732274,1170.00179782477,2.23875362801536,85.6041214506867,12906.0379676337,0.0148441179107588,0.00876155680634309,43.7683570260869,0.0957849862058814,478.493898591481,244.648171530159,0.0489737106456128,0.20288979970125,7038.01988272922,40.3406475712693,24.8152449522533,1.40887196131102,100.58302785962,4995.5,0,0,5764.94309945231,5764.92846315205,35.140894120929,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1062",16,11.9,1.9850245930324,0.15503437035019,893.764323528262,1252.67315910094,2.39378799836555,82.6713612761648,13799.8022911619,0.0143354933311504,0.00839765466181162,41.9504838630799,0.0977315268546118,488.217842402213,247.739657400158,0.0495925647883411,0.2172252930324,7526.23772513143,40.593547239615,25.6639487058862,1.50660348816564,103.902546643963,4995.5,0,0,5764.95723424873,5764.94309945231,35.6291309476134,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1063",17,12.1,1.99906691685555,0.157323282917546,906.961997971266,1333.65423395396,2.5511112812831,80.9810748530203,14706.7642891332,0.0140423238231449,0.00816655106023908,40.7960058214243,0.0988833022544576,493.971536412143,248.849076301636,0.0498146484439267,0.231267616855545,8020.20926154358,40.6502678589365,26.044931106224,1.60548679042009,105.547676462907,4995.5,0,0,5764.97107998002,5764.95723424873,35.8101950521443,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1064",18,11.7,2.01379965496059,0.155203999361447,894.746567815977,1418.61729647768,2.70631528064454,84.9630625237163,15601.5108569492,0.0147327381050462,0.00850792911883372,42.5013599131339,0.0980592163286651,489.854815169847,245.041729738777,0.0490524931916279,0.246000354960591,8510.06407671342,40.2771825881723,25.1207165754315,1.70354600674876,101.922968552135,4995.5,0,0,5764.98560645979,5764.97107998002,35.219502109904,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1065",19,12.2,2.02774433189927,0.159743835667605,920.920913344422,1499.03603868799,2.86605911631215,80.4187422103102,16522.4317702936,0.0139446769386766,0.00799396147257101,39.9338345362285,0.100224167306049,500.669827777366,248.619482352212,0.0497686882899034,0.259945031899268,9010.73390449079,40.5512313706189,26.1531483244765,1.80377017405481,106.193528952054,4995.5,0,0,5764.99935591125,5764.98560645979,35.7877391688341,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1066",20,12.2,2.04173032597205,0.160573220397085,925.704512165793,1579.69344136001,3.02663233670923,80.6574026720264,17448.1362824594,0.0139859940727787,0.00796254818280414,39.7769094471981,0.100726845644862,503.180957418909,248.148126715566,0.049674332242131,0.273931025972046,9513.9148619097,40.4743506237898,26.1035647851571,1.90449701969967,106.073412371635,4995.5,0,0,5765.01314610141,5764.99935591125,35.7198894877854,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1067",21,11.8,2.05645613531355,0.158450487508974,913.469143495412,1664.61778481845,3.18508282421821,84.9243434584332,18361.6054259548,0.0147258093414999,0.00832635369489961,41.594299882871,0.0999292850519312,499.196743476922,244.49690398719,0.048943429884334,0.288656835313546,10013.1116053866,40.1245922772745,25.1966660605523,2.0044263047516,102.429308152387,4995.5,0,0,5765.02766574942,5765.01314610141,35.1520376141055,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1068",22,11.5,2.0716547261656,0.156942899253349,904.780156138479,1752.26912698681,3.34202572347156,87.6513421683608,19266.3855820933,0.0151985908520573,0.00853218290741501,42.6225197139917,0.0993325491248964,496.21574915342,241.296539533416,0.0483027804090512,0.303855426165604,10509.32735454,39.787988606669,24.4752809604164,2.1037588538765,99.7512794929381,4995.5,0,0,5765.04265156,5765.02766574942,34.6594707594004,"2016_Mid-Summer_Lower Russian River_Coho_Age_0"
"1069",1,13.6,1.41233232768263,0.196123365305128,1130.52488658202,214.113536600403,0.196123365305128,214.113536600403,1130.52488658202,0.0371354276826286,0.0311673786308764,155.696639950543,0.134584968790153,672.319211591211,488.889417647183,0.0978659628960431,0.0371354276826286,672.319211591211,84.6971266767048,51.6939888236167,0.134584968790153,127.280588149396,4995.5,0,0,5764.3925596751,5764.3559441434,69.5210740469223,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1070",2,13.9,1.44951312699221,0.20172219905549,1162.80594335677,428.491399043626,0.397845564360618,214.377862443224,2293.33082993879,0.0371807993095832,0.0303853380845546,151.789956401393,0.137842438774896,688.591902899995,487.556568240454,0.097599152885688,0.0743162269922117,1360.91111449121,84.1235105236319,52.2539971988826,0.27242740756505,129.998618189254,4995.5,0,0,5764.42921994321,5764.3925596751,69.3904859272935,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1071",3,14.3,1.48640686790361,0.207832493280447,1198.03569711946,641.216828547596,0.605678057641065,212.72542950397,3491.36652705825,0.0368937409113999,0.0293777339285154,146.756469839899,0.141203195538328,705.380563311716,486.632752871583,0.0974142233753544,0.111209967903612,2066.29167780292,83.5218157366985,53.0785358943732,0.413630603103378,133.940850213412,4995.5,0,0,5764.46559717175,5764.42921994321,69.3350811872001,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1072",4,14.5,1.52338031655295,0.212822092742237,1226.80563193072,854.404537374056,0.818500150383302,213.18770882646,4718.17215898897,0.0369734486493372,0.0287108133324151,143.42486800208,0.144129050220917,719.996670378591,484.387340993691,0.0969647364615536,0.148183416552949,2786.28834818151,82.9219079086277,53.2894270162472,0.557759653324295,135.699083576105,4995.5,0,0,5764.50205299212,5764.46559717175,69.0520544906309,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1073",5,14.3,1.56142943745321,0.215653104242779,1243.13276214163,1073.79735218111,1.03415325462608,219.392814807051,5961.3049211306,0.03804912090026,0.0288293663535735,144.017099619276,0.146384303568079,731.262788474339,480.026412661688,0.0960917651209464,0.186232537453209,3517.55113665585,82.3879554972288,52.357961983365,0.704143956892374,132.869580929531,4995.5,0,0,5764.53956942533,5764.50205299212,68.393814632287,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1074",6,13.9,1.60102534486588,0.217330304973784,1252.80914265665,1302.1120337826,1.25148355959987,228.314681601497,7214.11406378725,0.0395959074126733,0.0292706598754989,146.221581408055,0.148245803649099,740.561912129075,474.284584602797,0.0949423650491037,0.225828444865882,4258.11304878493,81.8335488495615,50.8315690315654,0.852389760541473,127.896307164059,4995.5,0,0,5764.57861099004,5764.53956942533,67.5015781495566,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1075",7,14.1,1.64076948560332,0.222606100083662,1283.23036321819,1531.28455541077,1.47408965968353,229.172521628168,8497.34442700544,0.0397441407374344,0.0286540076870312,143.141095400564,0.151376527359259,756.201442423177,472.323217648078,0.0945497382940803,0.265572585603316,5014.3144912081,81.2786258343945,51.0708188128915,1.00376628790073,129.573007808274,4995.5,0,0,5764.6177987128,5764.57861099004,67.2596697919536,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1076",8,15,1.67857141324688,0.231839133155487,1336.46399342627,1749.26078521928,1.70592879283902,217.976229808503,9833.80842043171,0.0378019276435682,0.0265939349859255,132.850002222191,0.155584047966647,777.220111617387,473.692446402122,0.0948238307280797,0.303374513246885,5791.53460282549,80.5817029430187,53.2166209241688,1.15935033586738,139.429072437778,4995.5,0,0,5764.65507141346,5764.6177987128,67.6150478749658,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1077",9,15.6,1.71484513217479,0.239043138166023,1378.00123871535,1958.42759595357,1.94497193100504,209.166810734298,11211.8096591471,0.0362737189279094,0.0249444532165286,124.610016043168,0.158859778745836,793.584024724825,472.773465854386,0.094639869053025,0.339648232174794,6585.11862755032,79.8419968388058,54.4162400690288,1.31821011461322,146.321000232703,4995.5,0,0,5764.69083730032,5764.65507141346,67.5842126706798,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1078",10,14.8,1.7543060297138,0.238448621545444,1374.58258378992,2185.9757277491,2.18342055255048,227.548131795523,12586.392242937,0.0394608975390043,0.0265625280465201,132.693108856391,0.160357393212435,801.065357792719,467.135686344338,0.0935112974365605,0.379109129713798,7386.18398534303,79.6647371499815,52.0463638152466,1.47856750782565,136.086473261289,4995.5,0,0,5764.7297457453,5764.69083730032,66.6450032614293,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1079",11,15.1,1.79332334759843,0.244254867217628,1408.06329859253,2410.96901183661,2.42767541976811,224.993284087513,13994.4555415295,0.0390173178846298,0.025673509255242,128.252015484561,0.163452765757186,816.528291340022,465.442333042219,0.0931723216979719,0.418126447598428,8202.71227668306,79.0805918764671,52.5049435205534,1.64202027358284,139.150562680128,4995.5,0,0,5764.76821682073,5764.7297457453,66.4542194805093,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1080",12,16.1,1.82901260274773,0.253830491846577,1463.27395185712,2616.77365783627,2.68150591161469,205.804645999661,15457.7294933866,0.0356892551493062,0.0229729945030658,114.761594040065,0.167058212176637,834.539298928392,465.359077628686,0.0931556556157915,0.453815702747734,9037.25157561145,78.1315736744905,54.616599447339,1.80907848575947,151.24617978667,4995.5,0,0,5764.80340642631,5764.76821682073,66.6031306801217,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1081",13,16.4,1.86377301030056,0.259163218683878,1494.02500588923,2817.22445221698,2.94066913029857,200.450794380712,16951.7544992759,0.0347604075528287,0.0219387621830105,109.595086485229,0.169600220225196,847.237900134969,463.221466523609,0.0927277482781722,0.488576110300563,9884.48947574642,77.5072034473982,54.9888430270966,1.97867870598467,154.787480314777,4995.5,0,0,5764.83768018816,5764.80340642631,66.3428532491083,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1082",14,16.6,1.897949321667,0.263853952189374,1521.07520564787,3014.30929655044,3.20452308248794,197.084844333454,18472.8297049237,0.0341763113664333,0.0211680692214843,105.745089795925,0.171970778698962,859.080024990662,460.935972483109,0.0922702377105614,0.522752421666996,10743.5695007371,76.951938265379,55.1283900637023,2.15064948468363,157.065300472654,4995.5,0,0,5764.87137803116,5764.83768018816,66.0452538854496,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1083",15,16.1,1.93480226311235,0.264811045108201,1526.60161453079,3226.83206879458,3.46933412759614,212.522772244146,19999.4313194545,0.0368529414453558,0.0224151627874711,111.974945704812,0.174069100868275,869.562193387468,458.158805116945,0.0917143038968963,0.559605363112352,11613.1316941245,76.9226821984842,53.7715436214393,2.32471858555191,149.917020450235,4995.5,0,0,5764.90771503143,5764.87137803116,65.5726131419753,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1084",16,16.5,1.97017608075548,0.270819531857189,1561.24960858471,3430.8275799887,3.74015365945333,203.995511194119,21560.6809280392,0.0353738176431255,0.0211059575887572,105.434811134637,0.17668352715232,882.622559889415,456.182306955552,0.0913186481744673,0.594979180755478,12495.754254014,76.2435451131708,54.3567825531901,2.50140211270423,154.797701117664,4995.5,0,0,5764.94259361562,5764.90771503143,65.3494670368895,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1085",17,16.7,2.0048847064945,0.27555831747823,1588.57788145531,3630.98942745507,4.01571197693156,200.161847466369,23149.2588094945,0.0347086257390206,0.0203374873305144,101.595917959584,0.179035104486205,894.369864460838,453.954280126011,0.0908726414024644,0.629687806494498,13390.1241184748,75.7021852697837,54.4949610914861,2.68043721719043,157.101855489885,4995.5,0,0,5764.9768163206,5764.94259361562,65.0593603152711,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1086",18,17.3,2.03649913784302,0.281949788181561,1625.43399223321,3813.30937264505,4.29766176511312,182.319945189976,24774.6928017277,0.0316144313485212,0.0182039576003254,90.9378701924256,0.180938238156659,903.876968711591,450.837380216243,0.0902486998731345,0.661302237843019,14294.0010871864,74.693320716173,55.3121320203637,2.86137545534709,165.197279053269,4995.5,0,0,5765.00798814991,5764.9768163206,64.6967782340121,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1087",19,16.9,2.07073273355937,0.283488770487364,1634.31502641045,4010.73622160054,4.58115053560049,197.426848955493,26409.0078281382,0.0342335957163504,0.0194063124808047,96.9442339978598,0.183339192810123,915.870937682972,449.728124438602,0.090026648871705,0.69553583355937,15209.8720248694,74.8324488109017,54.3856309386034,3.04471464815721,159.083754483273,4995.5,0,0,5765.04174247529,5765.00798814991,64.4820562079645,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
"1088",20,17.8,2.09938269097557,0.290342840256902,1673.83859370988,4175.96372718853,4.87149337585739,165.227505587993,28082.8464218481,0.0286499574162025,0.0159727367629522,79.7918064993276,0.184072274977266,919.533049648934,444.061676693715,0.0888923384433421,0.724185790975572,16129.4050745183,73.1846369363439,55.4463549498414,3.22878692313448,171.848027469935,4995.5,0,0,5765.0699913333,5765.04174247529,63.7908508382679,"2016_Mid-Summer_Middle Russian River_Coho_Age_0"
